Booking_ID,Listing_ID,Date_Booked,Check_In_Date,Check_Out_Date,Price_Per_Night,Number_of_Nights,Total_Booking_Cost,Room_Type,Neighborhood,Guest_Count,Host_ID,Cancellation_Policy,Booking_Status
3929,1014,4/12/2024,3/12/2023,3/23/2023,70.62,11,792.75,Shared room,Midtown,8,5319,Strict,Cancelled
3930,1076,2/28/2023,2/14/2023,2/15/2023,285.36,1,306.65,Private room,Suburbs,2,5133,Moderate,Cancelled
3931,1025,5/20/2023,6/11/2024,6/16/2024,388.67,5,1982.63,Private room,Uptown,7,5259,Moderate,Cancelled
3932,1184,5/19/2023,1/1/2025,1/2/2025,204.65,1,246.97,Shared room,Suburbs,3,5031,Flexible,Confirmed
3933,1259,5/14/2024,3/29/2024,3/30/2024,267.74,1,286.21,Entire home/apt,Midtown,4,5059,Strict,Cancelled
3934,1059,11/17/2023,1/20/2024,1/27/2024,178.93,7,1301.26,Entire home/apt,Downtown,8,5486,Strict,Confirmed
3935,1324,10/18/2024,6/11/2023,6/20/2023,110.91,9,1016.79,Private room,Suburbs,2,5453,Moderate,Cancelled
3936,1037,5/3/2024,6/12/2024,6/13/2024,441.86,1,471.51,Private room,Downtown,8,5489,Flexible,Confirmed
3937,1138,9/18/2023,2/28/2024,3/2/2024,242,3,773.97,Private room,Downtown,3,5451,Flexible,Confirmed
3938,1387,9/22/2024,1/31/2025,2/11/2025,282.2,11,3118.62,Shared room,Midtown,4,5284,Flexible,Confirmed
3939,1016,3/17/2024,6/12/2024,6/20/2024,102.29,8,849.95,Entire home/apt,Beachfront,1,5106,Strict,Confirmed
3940,1344,3/4/2024,7/6/2024,7/11/2024,372.97,5,1909.17,Private room,Suburbs,8,5190,Strict,Cancelled
3941,1091,3/6/2023,8/20/2024,8/23/2024,218.01,3,698.3,Private room,Suburbs,2,5400,Strict,Confirmed
3942,1390,11/3/2023,10/21/2023,10/27/2023,224.17,6,1390.43,Private room,Beachfront,4,5460,Strict,Confirmed
3943,1350,5/28/2023,5/25/2023,5/26/2023,311.21,1,345.33,Shared room,Beachfront,8,5169,Moderate,Confirmed
3944,1291,9/23/2024,3/17/2023,3/30/2023,309.86,13,4055.28,Shared room,Downtown,6,5362,Strict,Confirmed
3945,1452,10/28/2024,10/30/2023,11/9/2023,117.01,10,1214.36,Entire home/apt,Suburbs,8,5077,Moderate,Confirmed
3946,1431,8/10/2023,5/11/2023,5/13/2023,290.91,2,597.62,Shared room,Uptown,6,5128,Moderate,Confirmed
3947,1470,4/2/2024,12/6/2023,12/7/2023,446.37,1,483.15,Shared room,Downtown,7,5479,Flexible,Confirmed
3948,1059,6/18/2024,11/9/2024,11/11/2024,153.19,2,352.78,Shared room,Uptown,7,5159,Moderate,Confirmed
3949,1365,7/15/2023,1/24/2024,1/26/2024,306.89,2,643.24,Private room,Midtown,2,5116,Strict,Cancelled
3950,1486,7/11/2024,7/30/2024,8/7/2024,471.14,8,3791.76,Entire home/apt,Midtown,4,5408,Strict,Cancelled
3951,1267,8/21/2024,2/18/2023,2/21/2023,297.44,3,937.3,Entire home/apt,Beachfront,3,5283,Strict,Confirmed
3952,1366,1/29/2023,9/12/2024,9/15/2024,80.23,3,283.57,Shared room,Beachfront,5,5077,Flexible,Confirmed
3953,1482,6/30/2024,8/22/2024,9/4/2024,320.05,13,4186.57,Entire home/apt,Midtown,4,5402,Strict,Cancelled
3954,1218,11/15/2024,8/22/2023,8/30/2023,436.53,8,3531.5,Shared room,Downtown,3,5082,Strict,Confirmed
3955,1297,3/21/2023,12/29/2023,1/2/2024,185.67,4,774.28,Shared room,Beachfront,4,5248,Strict,Confirmed
3956,1255,5/3/2023,2/9/2023,2/17/2023,159.99,8,1294.7,Private room,Uptown,1,5011,Flexible,Confirmed
3957,1428,2/5/2023,1/24/2025,2/7/2025,51.53,14,761.68,Entire home/apt,Beachfront,6,5310,Moderate,Cancelled
3958,1438,7/4/2024,6/12/2023,6/16/2023,204.7,4,834.26,Shared room,Beachfront,3,5149,Moderate,Cancelled
3959,1469,4/11/2023,10/27/2024,10/30/2024,413.77,3,1288.07,Shared room,Midtown,1,5470,Moderate,Cancelled
3960,1105,3/10/2023,12/4/2023,12/16/2023,397.84,12,4819.31,Shared room,Suburbs,4,5240,Flexible,Confirmed
3961,1256,12/31/2023,1/13/2023,1/18/2023,308.54,5,1571.2,Shared room,Downtown,3,5186,Strict,Cancelled
3962,1238,3/3/2024,4/9/2024,4/10/2024,498.36,1,510.91,Private room,Downtown,8,5152,Flexible,Confirmed
3963,1344,3/8/2023,6/28/2024,7/7/2024,307.12,9,2805.22,Private room,Uptown,6,5370,Flexible,Cancelled
3964,1368,5/1/2023,3/23/2024,4/1/2024,251.5,9,2304.34,Shared room,Downtown,5,5424,Moderate,Cancelled
3965,1476,1/31/2023,4/16/2023,4/19/2023,427.67,3,1329.06,Shared room,Beachfront,3,5499,Flexible,Cancelled
3966,1061,2/19/2025,12/3/2024,12/4/2024,86.41,1,128.37,Shared room,Uptown,6,5395,Flexible,Cancelled
3967,1304,12/21/2023,2/14/2025,2/22/2025,147.57,8,1203.18,Entire home/apt,Midtown,5,5439,Flexible,Cancelled
3968,1389,11/8/2023,12/18/2023,12/20/2023,112.64,2,248.44,Private room,Downtown,2,5370,Strict,Confirmed
3969,1396,1/15/2023,11/1/2023,11/15/2023,192.98,14,2746.13,Private room,Uptown,5,5436,Flexible,Cancelled
3970,1138,8/20/2024,5/6/2024,5/10/2024,398.36,4,1614.51,Private room,Midtown,2,5099,Flexible,Confirmed
3971,1212,10/4/2024,5/14/2023,5/24/2023,329.88,10,3316.97,Private room,Suburbs,2,5068,Moderate,Confirmed
3972,1452,1/9/2023,11/9/2023,11/23/2023,420.6,14,5926.06,Entire home/apt,Beachfront,1,5259,Moderate,Cancelled
3973,1297,1/30/2023,4/29/2023,5/5/2023,329.8,6,2000,Shared room,Downtown,6,5306,Strict,Confirmed
3974,1354,1/16/2024,7/30/2024,8/10/2024,148.02,11,1653.34,Entire home/apt,Downtown,3,5155,Moderate,Cancelled
3975,1367,11/27/2024,5/24/2024,6/2/2024,270.27,9,2442.73,Shared room,Midtown,4,5318,Moderate,Cancelled
3976,1326,12/22/2023,11/17/2024,12/1/2024,229.86,14,3228.06,Entire home/apt,Uptown,6,5334,Moderate,Cancelled
3977,1344,4/15/2024,10/13/2024,10/24/2024,61.58,11,706.62,Entire home/apt,Uptown,2,5323,Moderate,Confirmed
3978,1247,6/9/2023,2/7/2025,2/11/2025,114.24,4,481.17,Private room,Suburbs,3,5273,Moderate,Confirmed
3979,1310,4/28/2023,5/10/2024,5/16/2024,486.61,6,2943.03,Private room,Midtown,1,5033,Strict,Confirmed
3980,1109,1/14/2024,8/30/2023,9/1/2023,398.77,2,824.82,Shared room,Suburbs,5,5464,Strict,Cancelled
3981,1284,8/11/2024,11/11/2024,11/15/2024,90.17,4,388.16,Shared room,Downtown,7,5010,Strict,Cancelled
3982,1223,12/21/2024,4/3/2023,4/15/2023,208.18,12,2525.31,Private room,Downtown,5,5422,Strict,Cancelled
3983,1422,11/15/2024,3/7/2023,3/19/2023,70.43,12,887.5,Entire home/apt,Beachfront,6,5224,Moderate,Cancelled
3984,1106,2/19/2023,5/21/2023,5/23/2023,217.26,2,449.48,Entire home/apt,Beachfront,2,5102,Flexible,Cancelled
3985,1417,1/8/2025,6/4/2023,6/7/2023,110.12,3,350.17,Shared room,Midtown,6,5210,Flexible,Cancelled
3986,1317,7/8/2023,8/21/2023,8/22/2023,292.92,1,305.25,Entire home/apt,Downtown,8,5192,Moderate,Cancelled
3987,1176,11/17/2024,1/4/2023,1/15/2023,299.31,11,3339.23,Shared room,Downtown,5,5378,Moderate,Cancelled
3988,1106,1/19/2025,5/25/2023,5/31/2023,306.32,6,1880.32,Private room,Suburbs,3,5223,Moderate,Cancelled
3989,1012,5/3/2024,6/27/2024,7/2/2024,490.53,5,2486.57,Shared room,Uptown,5,5107,Moderate,Cancelled
3990,1486,1/13/2025,1/22/2024,2/4/2024,263.33,13,3451.98,Private room,Uptown,2,5478,Flexible,Confirmed
3991,1292,6/28/2023,12/16/2023,12/27/2023,115.16,11,1316.04,Shared room,Suburbs,3,5021,Moderate,Confirmed
3992,1234,1/18/2025,2/2/2024,2/7/2024,331.87,5,1703.8,Entire home/apt,Downtown,2,5280,Strict,Cancelled
3993,1251,12/20/2023,10/17/2023,10/18/2023,165.93,1,200.69,Shared room,Suburbs,7,5186,Strict,Confirmed
3994,1405,9/15/2024,9/17/2023,9/21/2023,134.31,4,557.74,Shared room,Uptown,6,5076,Strict,Confirmed
3995,1359,2/8/2023,9/11/2024,9/23/2024,192.06,12,2323.72,Entire home/apt,Downtown,6,5459,Moderate,Confirmed
3996,1016,12/21/2024,9/19/2024,9/25/2024,121.73,6,777.62,Shared room,Midtown,2,5240,Strict,Cancelled
3997,1347,6/5/2023,12/5/2023,12/6/2023,86.97,1,103.34,Private room,Beachfront,8,5211,Strict,Confirmed
3998,1460,4/7/2023,8/13/2024,8/26/2024,300.15,13,3913.41,Private room,Uptown,2,5141,Moderate,Cancelled
3999,1090,4/1/2023,6/9/2024,6/10/2024,133.81,1,165.33,Private room,Midtown,8,5110,Strict,Cancelled
4000,1127,11/15/2023,1/30/2025,2/3/2025,319.01,4,1301.58,Entire home/apt,Uptown,3,5368,Flexible,Confirmed
4001,1387,10/4/2024,1/17/2023,1/26/2023,318.86,9,2913.32,Private room,Midtown,3,5315,Moderate,Cancelled
4002,1297,1/5/2024,6/14/2024,6/22/2024,446.22,8,3604.8,Shared room,Midtown,3,5386,Strict,Cancelled
4003,1174,4/3/2024,8/5/2023,8/19/2023,272.66,14,3828.25,Private room,Uptown,2,5278,Moderate,Confirmed
4004,1101,3/26/2024,2/16/2025,2/18/2025,330.49,2,703.22,Private room,Uptown,1,5375,Flexible,Cancelled
4005,1014,2/12/2024,3/1/2023,3/12/2023,143.21,11,1594.83,Private room,Suburbs,5,5343,Strict,Cancelled
4006,1499,8/25/2024,11/25/2023,12/4/2023,361.25,9,3262.61,Private room,Midtown,2,5106,Moderate,Cancelled
4007,1158,1/28/2023,1/28/2023,2/7/2023,260.93,10,2627.2,Private room,Suburbs,4,5031,Strict,Cancelled
4008,1083,3/4/2024,8/27/2023,9/3/2023,64.82,7,486.03,Private room,Midtown,4,5118,Flexible,Cancelled
4009,1357,11/10/2023,9/5/2023,9/7/2023,92.26,2,214.23,Shared room,Downtown,6,5007,Moderate,Cancelled
4010,1120,11/25/2024,1/29/2024,2/9/2024,468.5,11,5173.86,Private room,Midtown,7,5316,Flexible,Confirmed
4011,1056,3/19/2023,12/6/2024,12/10/2024,157.44,4,644.94,Private room,Midtown,1,5473,Flexible,Cancelled
4012,1008,10/7/2024,7/12/2023,7/14/2023,305.76,2,639.46,Entire home/apt,Downtown,5,5204,Moderate,Confirmed
4013,1116,3/4/2023,1/17/2024,1/28/2024,94.85,11,1089.35,Shared room,Uptown,8,5329,Moderate,Cancelled
4014,1397,6/17/2024,5/23/2024,6/5/2024,277.26,13,3634.66,Shared room,Uptown,8,5195,Moderate,Cancelled
4015,1134,2/24/2024,9/26/2024,10/6/2024,223.73,10,2269.54,Entire home/apt,Uptown,5,5205,Moderate,Confirmed
4016,1373,3/26/2024,9/14/2023,9/21/2023,142.35,7,1019.01,Shared room,Midtown,7,5487,Strict,Cancelled
4017,1035,1/11/2023,4/17/2024,4/19/2024,189.34,2,408.19,Private room,Suburbs,4,5370,Strict,Confirmed
4018,1046,2/18/2023,12/12/2024,12/22/2024,424.75,10,4282.91,Shared room,Suburbs,4,5416,Strict,Confirmed
4019,1085,9/12/2024,1/1/2023,1/12/2023,437.42,11,4829.39,Shared room,Downtown,6,5128,Flexible,Cancelled
4020,1306,4/3/2024,1/19/2025,1/21/2025,226.76,2,472.3,Shared room,Beachfront,7,5061,Moderate,Confirmed
4021,1191,9/2/2023,5/1/2024,5/8/2024,51.59,7,379.29,Entire home/apt,Downtown,4,5420,Flexible,Cancelled
4022,1437,8/25/2024,1/24/2023,2/6/2023,303.4,13,3984.82,Private room,Beachfront,1,5428,Flexible,Confirmed
4023,1042,4/22/2023,1/3/2023,1/4/2023,52.85,1,70.08,Shared room,Downtown,3,5157,Flexible,Cancelled
4024,1406,9/26/2024,2/13/2024,2/22/2024,83.17,9,797.62,Shared room,Midtown,6,5229,Flexible,Cancelled
4025,1147,12/4/2023,4/26/2024,5/10/2024,431.31,14,6062.43,Shared room,Suburbs,8,5193,Strict,Cancelled
4026,1099,4/3/2024,4/20/2023,4/21/2023,112.73,1,124.63,Shared room,Uptown,3,5040,Flexible,Confirmed
4027,1183,6/5/2024,8/11/2023,8/12/2023,441.92,1,485.32,Shared room,Beachfront,8,5034,Flexible,Confirmed
4028,1219,7/23/2024,5/7/2024,5/10/2024,123.5,3,405.44,Shared room,Suburbs,8,5128,Strict,Cancelled
4029,1433,12/23/2024,3/4/2024,3/15/2024,158.86,11,1783.73,Entire home/apt,Suburbs,7,5406,Strict,Cancelled
4030,1352,4/16/2024,10/1/2024,10/14/2024,84.29,13,1125.91,Shared room,Uptown,3,5175,Flexible,Cancelled
4031,1237,9/19/2023,11/11/2024,11/14/2024,103.51,3,353.54,Private room,Midtown,6,5161,Strict,Confirmed
4032,1366,7/30/2024,3/23/2024,4/5/2024,345.78,13,4524.2,Private room,Beachfront,7,5416,Flexible,Cancelled
4033,1251,4/1/2024,10/15/2023,10/24/2023,138.81,9,1289.11,Shared room,Downtown,6,5440,Moderate,Confirmed
4034,1073,6/28/2024,8/8/2023,8/15/2023,482.25,7,3418.57,Shared room,Suburbs,8,5201,Strict,Cancelled
4035,1145,8/6/2024,8/26/2023,9/8/2023,412.74,13,5405.25,Shared room,Downtown,7,5408,Strict,Confirmed
4036,1224,1/16/2025,4/23/2023,5/4/2023,108.9,11,1208.44,Private room,Suburbs,8,5350,Flexible,Cancelled
4037,1300,4/2/2024,12/5/2023,12/15/2023,84.61,10,893.39,Private room,Suburbs,6,5222,Moderate,Cancelled
4038,1451,6/23/2023,7/14/2024,7/24/2024,114.43,10,1177.77,Private room,Uptown,8,5403,Strict,Confirmed
4039,1126,11/10/2023,2/9/2024,2/18/2024,221.67,9,2032.69,Entire home/apt,Midtown,2,5107,Strict,Cancelled
4040,1303,10/29/2024,10/9/2023,10/18/2023,222.07,9,2045.74,Private room,Suburbs,2,5225,Moderate,Cancelled
4041,1337,5/11/2023,5/23/2024,5/29/2024,260.49,6,1594.31,Private room,Beachfront,4,5178,Moderate,Cancelled
4042,1043,6/16/2023,8/20/2024,9/1/2024,493.33,12,5961.95,Shared room,Midtown,4,5357,Flexible,Cancelled
4043,1431,11/12/2023,7/1/2024,7/12/2024,461.23,11,5093.5,Entire home/apt,Midtown,6,5454,Strict,Confirmed
4044,1403,8/29/2023,1/14/2024,1/26/2024,157.76,12,1939.25,Private room,Midtown,4,5342,Flexible,Cancelled
4045,1006,12/14/2023,6/21/2023,7/3/2023,129.97,12,1608.8,Private room,Beachfront,3,5170,Moderate,Cancelled
4046,1295,1/19/2023,8/7/2023,8/15/2023,50.91,8,430.93,Shared room,Midtown,2,5453,Strict,Confirmed
4047,1375,4/21/2023,3/30/2024,4/6/2024,95.46,7,702.9,Private room,Midtown,5,5213,Moderate,Confirmed
4048,1175,1/2/2025,5/8/2024,5/9/2024,81.41,1,119.51,Private room,Midtown,8,5380,Flexible,Confirmed
4049,1321,9/6/2024,5/2/2024,5/11/2024,190.17,9,1738.42,Entire home/apt,Midtown,2,5009,Flexible,Cancelled
4050,1218,9/18/2024,6/1/2023,6/9/2023,479.92,8,3872.96,Shared room,Suburbs,3,5294,Moderate,Confirmed
4051,1448,4/23/2024,1/16/2023,1/24/2023,204.13,8,1677.52,Private room,Beachfront,2,5441,Moderate,Confirmed
4052,1090,1/1/2023,1/21/2023,1/24/2023,374.96,3,1158.86,Private room,Suburbs,8,5230,Flexible,Cancelled
4053,1044,12/22/2023,1/18/2025,1/28/2025,477.03,10,4795.51,Entire home/apt,Downtown,8,5158,Flexible,Cancelled
4054,1127,9/28/2024,5/7/2023,5/17/2023,405.23,10,4076.14,Shared room,Suburbs,7,5413,Flexible,Confirmed
4055,1200,10/22/2023,2/5/2024,2/15/2024,163.67,10,1683.04,Private room,Midtown,2,5467,Strict,Cancelled
4056,1115,1/19/2023,11/17/2023,11/29/2023,364.08,12,4402.33,Private room,Downtown,7,5022,Flexible,Confirmed
4057,1010,6/9/2023,5/4/2024,5/9/2024,332.92,5,1695.89,Private room,Beachfront,1,5092,Moderate,Cancelled
4058,1051,3/18/2023,10/3/2023,10/10/2023,392.12,7,2777.11,Shared room,Downtown,8,5314,Strict,Cancelled
4059,1404,5/7/2024,11/14/2023,11/18/2023,381.6,4,1554.39,Entire home/apt,Beachfront,3,5079,Moderate,Cancelled
4060,1003,7/18/2024,11/15/2023,11/28/2023,365.07,13,4776.86,Private room,Suburbs,7,5398,Strict,Cancelled
4061,1389,11/6/2023,3/20/2023,3/29/2023,467.33,9,4229.93,Shared room,Beachfront,6,5315,Flexible,Cancelled
4062,1006,2/2/2024,12/12/2023,12/13/2023,278.45,1,308.38,Entire home/apt,Uptown,1,5192,Strict,Cancelled
4063,1294,7/31/2023,3/6/2024,3/10/2024,300.62,4,1217.8,Shared room,Downtown,2,5190,Strict,Confirmed
4064,1363,9/12/2023,1/28/2025,1/31/2025,412.5,3,1255.1,Private room,Midtown,4,5077,Moderate,Confirmed
4065,1417,8/13/2024,11/6/2023,11/11/2023,456.83,5,2329.74,Entire home/apt,Suburbs,3,5101,Flexible,Confirmed
4066,1485,5/26/2024,11/3/2024,11/15/2024,370.13,12,4460.61,Private room,Downtown,5,5141,Moderate,Confirmed
4067,1283,10/17/2023,1/23/2023,1/28/2023,339.59,5,1737.79,Shared room,Midtown,4,5481,Strict,Confirmed
4068,1358,7/13/2024,5/13/2024,5/26/2024,473.89,13,6195.09,Private room,Midtown,1,5432,Flexible,Confirmed
4069,1010,11/8/2024,9/24/2024,10/2/2024,316.63,8,2546.22,Entire home/apt,Uptown,2,5259,Moderate,Confirmed
4070,1171,8/23/2024,12/20/2023,1/1/2024,365.98,12,4409.31,Entire home/apt,Suburbs,3,5355,Strict,Cancelled
4071,1003,7/29/2023,12/29/2023,1/3/2024,164.36,5,863.01,Shared room,Beachfront,4,5465,Moderate,Cancelled
4072,1224,7/26/2024,8/10/2024,8/12/2024,456.69,2,949.51,Entire home/apt,Uptown,1,5240,Moderate,Confirmed
4073,1167,10/24/2024,9/13/2023,9/27/2023,487.53,14,6858.15,Entire home/apt,Beachfront,3,5349,Moderate,Confirmed
4074,1227,4/14/2023,7/13/2024,7/20/2024,50.36,7,398.71,Shared room,Beachfront,7,5309,Strict,Confirmed
4075,1246,11/18/2023,1/22/2023,1/23/2023,399.47,1,421.45,Shared room,Beachfront,3,5457,Strict,Confirmed
4076,1495,2/1/2023,5/6/2023,5/7/2023,115.97,1,129.96,Private room,Suburbs,2,5031,Moderate,Confirmed
4077,1293,11/16/2023,1/12/2024,1/14/2024,108.7,2,245.77,Private room,Uptown,8,5439,Moderate,Confirmed
4078,1354,1/18/2023,5/19/2024,5/21/2024,451.27,2,939.71,Private room,Suburbs,4,5337,Flexible,Confirmed
4079,1089,1/16/2023,12/12/2024,12/15/2024,156.21,3,493,Shared room,Midtown,5,5071,Moderate,Cancelled
4080,1056,2/16/2025,5/10/2023,5/15/2023,449.46,5,2267.41,Entire home/apt,Midtown,6,5217,Moderate,Cancelled
4081,1421,11/11/2023,9/17/2024,9/27/2024,98.5,10,1022.86,Private room,Uptown,6,5379,Flexible,Confirmed
4082,1311,11/10/2023,5/9/2023,5/22/2023,190.9,13,2497.35,Entire home/apt,Downtown,4,5147,Strict,Confirmed
4083,1197,1/29/2024,12/1/2023,12/10/2023,267.37,9,2431.56,Private room,Suburbs,2,5418,Moderate,Cancelled
4084,1087,1/22/2024,9/19/2024,10/2/2024,215.18,13,2837.15,Shared room,Beachfront,8,5127,Flexible,Cancelled
4085,1169,1/20/2024,10/19/2023,10/31/2023,421.16,12,5076.92,Entire home/apt,Downtown,8,5054,Strict,Cancelled
4086,1092,5/29/2024,8/20/2024,9/2/2024,452.57,13,5909.73,Shared room,Midtown,7,5192,Moderate,Cancelled
4087,1217,3/5/2024,8/4/2024,8/16/2024,240.65,12,2925.79,Entire home/apt,Uptown,3,5027,Strict,Cancelled
4088,1174,10/15/2024,10/31/2024,11/11/2024,297.24,11,3282.95,Entire home/apt,Midtown,6,5334,Moderate,Confirmed
4089,1092,8/11/2024,7/14/2024,7/23/2024,478.26,9,4322.08,Shared room,Uptown,5,5008,Flexible,Confirmed
4090,1364,5/6/2023,5/29/2024,6/4/2024,175.47,6,1099.16,Shared room,Beachfront,3,5328,Strict,Cancelled
4091,1252,2/9/2023,2/5/2023,2/14/2023,224.05,9,2043.93,Shared room,Beachfront,6,5124,Strict,Cancelled
4092,1117,2/23/2024,2/8/2024,2/10/2024,443.51,2,913.99,Shared room,Beachfront,1,5241,Strict,Confirmed
4093,1075,9/17/2023,4/22/2024,4/26/2024,235.02,4,985.77,Entire home/apt,Beachfront,4,5488,Moderate,Cancelled
4094,1450,2/13/2024,3/23/2023,4/4/2023,481.69,12,5800.36,Shared room,Beachfront,7,5219,Flexible,Cancelled
4095,1395,2/12/2024,2/24/2024,3/2/2024,494.95,7,3513.57,Private room,Beachfront,4,5362,Flexible,Cancelled
4096,1226,1/31/2025,4/29/2024,5/1/2024,462.16,2,934.79,Entire home/apt,Uptown,1,5203,Moderate,Confirmed
4097,1338,2/6/2024,3/19/2023,3/26/2023,361.87,7,2574.51,Private room,Uptown,7,5337,Flexible,Cancelled
4098,1139,12/20/2023,7/1/2024,7/7/2024,130.27,6,806.6,Entire home/apt,Suburbs,3,5135,Strict,Cancelled
4099,1476,9/21/2023,7/10/2023,7/24/2023,235.59,14,3336.75,Shared room,Midtown,8,5141,Flexible,Cancelled
4100,1460,7/24/2023,1/4/2024,1/18/2024,368.32,14,5180.02,Shared room,Suburbs,7,5378,Moderate,Cancelled
4101,1071,8/8/2024,3/16/2023,3/25/2023,99.55,9,938.83,Entire home/apt,Downtown,6,5449,Moderate,Cancelled
4102,1498,4/5/2023,5/1/2024,5/12/2024,494.28,11,5457.43,Private room,Beachfront,7,5065,Moderate,Cancelled
4103,1460,10/28/2024,5/31/2024,6/4/2024,485.59,4,1953.85,Private room,Beachfront,2,5345,Moderate,Confirmed
4104,1304,3/26/2023,6/19/2023,7/2/2023,359.57,13,4715.17,Shared room,Downtown,8,5138,Flexible,Cancelled
4105,1035,10/29/2024,1/10/2024,1/16/2024,137.19,6,838.94,Private room,Downtown,5,5295,Moderate,Cancelled
4106,1071,1/1/2024,4/6/2024,4/14/2024,357.5,8,2878.69,Private room,Downtown,3,5007,Strict,Confirmed
4107,1205,9/12/2023,6/10/2023,6/22/2023,341.07,12,4142.1,Entire home/apt,Midtown,7,5184,Strict,Confirmed
4108,1351,10/7/2023,9/17/2024,9/19/2024,341.96,2,712.25,Private room,Downtown,5,5257,Flexible,Cancelled
4109,1349,7/16/2023,3/30/2023,3/31/2023,498.04,1,527.47,Entire home/apt,Uptown,8,5458,Moderate,Confirmed
4110,1360,4/19/2023,9/12/2023,9/17/2023,103.59,5,531.54,Shared room,Suburbs,5,5389,Moderate,Cancelled
4111,1077,1/26/2023,10/16/2024,10/23/2024,120.59,7,876.05,Shared room,Suburbs,2,5321,Moderate,Confirmed
4112,1411,2/14/2023,2/3/2024,2/6/2024,154.77,3,477.58,Private room,Midtown,6,5428,Flexible,Cancelled
4113,1016,5/13/2023,1/20/2025,2/3/2025,239.8,14,3406.02,Entire home/apt,Midtown,1,5125,Moderate,Cancelled
4114,1091,11/21/2023,7/31/2024,8/5/2024,182.03,5,939,Shared room,Downtown,4,5033,Flexible,Cancelled
4115,1078,6/29/2024,9/19/2024,9/25/2024,154.39,6,967.7,Entire home/apt,Uptown,5,5442,Strict,Cancelled
4116,1180,9/7/2023,11/14/2023,11/22/2023,184.47,8,1513.13,Private room,Suburbs,4,5477,Strict,Confirmed
4117,1431,4/30/2023,11/3/2024,11/14/2024,264.92,11,2955.15,Shared room,Uptown,2,5332,Strict,Confirmed
4118,1191,8/12/2023,10/6/2023,10/13/2023,311.55,7,2195.59,Shared room,Beachfront,8,5066,Flexible,Confirmed
4119,1299,6/2/2023,10/6/2024,10/15/2024,206.62,9,1897.01,Entire home/apt,Suburbs,2,5322,Moderate,Confirmed
4120,1397,5/5/2023,5/4/2024,5/16/2024,57.73,12,714.61,Private room,Downtown,6,5447,Strict,Cancelled
4121,1083,8/26/2024,2/27/2023,3/5/2023,384.2,6,2323.7,Private room,Downtown,4,5304,Flexible,Cancelled
4122,1048,2/8/2023,6/27/2024,7/8/2024,490.7,11,5408.44,Shared room,Downtown,3,5447,Moderate,Cancelled
4123,1404,5/15/2024,9/5/2024,9/19/2024,68.84,14,1012.43,Entire home/apt,Beachfront,7,5363,Moderate,Confirmed
4124,1347,4/23/2023,10/13/2023,10/17/2023,88.5,4,392.06,Shared room,Uptown,2,5313,Flexible,Cancelled
4125,1357,6/23/2024,4/27/2024,5/3/2024,230.16,6,1425.88,Entire home/apt,Downtown,7,5055,Moderate,Cancelled
4126,1022,7/16/2024,12/11/2023,12/12/2023,272.77,1,316.53,Entire home/apt,Midtown,6,5153,Moderate,Cancelled
4127,1434,1/12/2023,1/11/2023,1/21/2023,287.33,10,2908.2,Entire home/apt,Midtown,6,5095,Flexible,Cancelled
4128,1104,9/16/2023,1/26/2024,2/1/2024,426.93,6,2573.18,Entire home/apt,Downtown,5,5048,Moderate,Confirmed
4129,1387,2/14/2024,2/22/2023,3/2/2023,226.72,8,1830.37,Entire home/apt,Uptown,2,5438,Strict,Cancelled
4130,1233,12/12/2023,10/8/2023,10/15/2023,83.39,7,614.66,Shared room,Midtown,5,5480,Moderate,Cancelled
4131,1360,1/30/2024,9/8/2024,9/11/2024,141.88,3,464.93,Shared room,Beachfront,3,5422,Flexible,Confirmed
4132,1470,2/8/2023,3/12/2023,3/15/2023,63.58,3,235.48,Shared room,Uptown,7,5368,Strict,Cancelled
4133,1432,8/17/2023,4/30/2023,5/4/2023,187.84,4,764.63,Private room,Beachfront,4,5392,Strict,Confirmed
4134,1048,12/9/2023,8/4/2024,8/9/2024,101.55,5,549.87,Shared room,Midtown,3,5146,Flexible,Cancelled
4135,1404,5/28/2023,8/1/2023,8/6/2023,296.3,5,1530.99,Shared room,Beachfront,5,5063,Flexible,Confirmed
4136,1149,4/1/2024,1/5/2025,1/18/2025,246.06,13,3221.55,Shared room,Uptown,6,5465,Strict,Cancelled
4137,1360,8/13/2023,3/22/2023,3/28/2023,93.07,6,601.61,Private room,Downtown,2,5499,Flexible,Confirmed
4138,1447,8/20/2024,11/15/2023,11/23/2023,412.75,8,3351.18,Shared room,Uptown,7,5424,Flexible,Cancelled
4139,1275,7/31/2024,7/9/2023,7/17/2023,237.52,8,1945.6,Entire home/apt,Midtown,2,5149,Flexible,Cancelled
4140,1415,8/1/2024,9/3/2024,9/11/2024,499.23,8,4014.5,Private room,Suburbs,5,5062,Flexible,Cancelled
4141,1293,2/10/2025,6/18/2024,7/2/2024,286.83,14,4063.19,Private room,Suburbs,2,5103,Strict,Cancelled
4142,1352,11/22/2023,6/9/2024,6/10/2024,349.46,1,359.7,Private room,Suburbs,3,5356,Moderate,Confirmed
4143,1192,8/17/2024,10/4/2024,10/7/2024,103.41,3,327.62,Private room,Beachfront,6,5094,Flexible,Confirmed
